FILENAME:   /home/mcs001/s132664/testsets/IP/miplib2017/sct1.mps.gz
SETTINGS:   settings_final_nosym_norestarts
TIMELIMIT:  7200
OUTPUTNAME: final_miplib_symretope_if_extended_generating_set_cpx_v802__settings_final_nosym_norestarts__0__
BINNAME:    bin/sbcs.linux.x86_64.gnu.opt.cpx
BASENAME:   sct1.mps.gz
SEED:       0
@01 /home/mcs001/s132664/testsets/IP/miplib2017/sct1.mps.gz ===========
@02 sct1.mps.gz
@03 1686649260
SCIP version 8.0.2 [precision: 8 byte] [memory: block] [mode: optimized] [LP solver: CPLEX 20.1.0.0] [GitHash: 5f0473c]
Copyright (C) 2002-2022 Konrad-Zuse-Zentrum fuer Informationstechnik Berlin (ZIB)

Symretope propagation methods - (c) Jasper van Doornmalen, Christopher Hojny.
[GitHash: 2fd0484]

reading parameter file <../settings/settings_final_nosym_norestarts.set> ...

Changed settings:
limits/time = 7200
limits/restarts = 0
misc/usesymmetry = 0
constraints/orbisack/sepafreq = -1
constraints/symresack/sepafreq = -1
propagating/symmetry/detectsubgroups = FALSE
propagating/symmetry/usesymretopes = FALSE
propagating/symmetry/relabelsymretopes = 0
propagating/symmetry/ofsymcomptiming = 0
constraints/symretope/sepafreq = -1
constraints/symretope/peek = FALSE


solving problem ...

original problem has 22886 variables (10312 bin, 0 int, 0 impl, 12574 cont) and 12154 constraints
presolving:
(round 1, fast)       8261 del vars, 2921 del conss, 1 add conss, 1937 chg bounds, 0 chg sides, 0 chg coeffs, 0 upgd conss, 0 impls, 5063 clqs
(round 2, fast)       8347 del vars, 2977 del conss, 1 add conss, 1942 chg bounds, 57 chg sides, 632 chg coeffs, 0 upgd conss, 0 impls, 5063 clqs
(round 3, fast)       8369 del vars, 2981 del conss, 1 add conss, 1942 chg bounds, 57 chg sides, 632 chg coeffs, 0 upgd conss, 0 impls, 5061 clqs
(round 4, fast)       8369 del vars, 2981 del conss, 1 add conss, 2848 chg bounds, 57 chg sides, 632 chg coeffs, 0 upgd conss, 0 impls, 5061 clqs
(round 5, exhaustive) 8372 del vars, 2984 del conss, 1 add conss, 2849 chg bounds, 57 chg sides, 632 chg coeffs, 6555 upgd conss, 0 impls, 5061 clqs
   (1.3s) probing: 1000/7774 (12.9%) - 0 fixings, 0 aggregations, 6618 implications, 0 bound changes
   (1.3s) probing: 1001/7774 (12.9%) - 0 fixings, 0 aggregations, 6625 implications, 0 bound changes
   (1.3s) probing aborted: 1000/1000 successive useless probings
presolving (6 rounds: 6 fast, 2 medium, 2 exhaustive):
 8372 deleted vars, 2984 deleted constraints, 1 added constraints, 2849 tightened bounds, 0 added holes, 57 changed sides, 632 changed coefficients
 6818 implications, 7532 cliques
presolved problem has 14514 variables (7774 bin, 0 int, 0 impl, 6740 cont) and 9171 constraints
   2664 constraints of type <varbound>
      5 constraints of type <knapsack>
   3886 constraints of type <setppc>
   2616 constraints of type <linear>
Presolving Time: 1.40

 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
p 1.6s|     1 |     0 |    13 |     - |  clique|   0 |  14k|9171 |9171 |   0 |  0 |   0 |   0 |-3.005028e+02 | 3.710077e+02 |    Inf | unknown
p 1.7s|     1 |     0 |    22 |     - |   locks|   0 |  14k|9171 |9171 |   0 |  0 |   0 |   0 |-3.005028e+02 | 8.117897e+01 |    Inf | unknown
  3.4s|     1 |     0 |  5781 |     - |   166M |   0 |  14k|9202 |9171 |   0 |  0 |  45 |   0 |-2.164098e+02 | 8.117897e+01 |    Inf | unknown
  3.9s|     1 |     0 |  6114 |     - |   170M |   0 |  14k|9202 |9181 |  10 |  1 |  45 |   0 |-2.160084e+02 | 8.117897e+01 |    Inf | unknown
  4.4s|     1 |     0 |  6558 |     - |   171M |   0 |  14k|9202 |9210 |  39 |  2 |  45 |   0 |-2.156273e+02 | 8.117897e+01 |    Inf | unknown
  4.9s|     1 |     0 |  6928 |     - |   172M |   0 |  14k|9202 |9227 |  56 |  3 |  45 |   0 |-2.153817e+02 | 8.117897e+01 |    Inf | unknown
  5.3s|     1 |     0 |  7163 |     - |   173M |   0 |  14k|9202 |9238 |  67 |  4 |  45 |   0 |-2.151240e+02 | 8.117897e+01 |    Inf | unknown
  5.8s|     1 |     0 |  7603 |     - |   174M |   0 |  14k|9202 |9275 | 104 |  5 |  45 |   0 |-2.148157e+02 | 8.117897e+01 |    Inf | unknown
  6.3s|     1 |     0 |  8008 |     - |   176M |   0 |  14k|9202 |9307 | 136 |  6 |  45 |   0 |-2.146166e+02 | 8.117897e+01 |    Inf | unknown
  6.8s|     1 |     0 |  8277 |     - |   177M |   0 |  14k|9202 |9326 | 155 |  7 |  45 |   0 |-2.145162e+02 | 8.117897e+01 |    Inf | unknown
  7.3s|     1 |     0 |  8686 |     - |   178M |   0 |  14k|9202 |9377 | 206 |  8 |  45 |   0 |-2.141813e+02 | 8.117897e+01 |    Inf | unknown
  7.9s|     1 |     0 |  9017 |     - |   180M |   0 |  14k|9201 |9421 | 250 |  9 |  45 |   0 |-2.140475e+02 | 8.117897e+01 |    Inf | unknown
  8.3s|     1 |     0 |  9252 |     - |   182M |   0 |  14k|9201 |9446 | 275 | 10 |  45 |   0 |-2.139860e+02 | 8.117897e+01 |    Inf | unknown
  8.7s|     1 |     0 |  9439 |     - |   183M |   0 |  14k|9201 |9473 | 302 | 11 |  45 |   0 |-2.139393e+02 | 8.117897e+01 |    Inf | unknown
  9.2s|     1 |     0 |  9698 |     - |   184M |   0 |  14k|9198 |9486 | 315 | 12 |  45 |   0 |-2.138802e+02 | 8.117897e+01 |    Inf | unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  9.6s|     1 |     0 |  9834 |     - |   185M |   0 |  14k|9198 |9500 | 329 | 13 |  45 |   0 |-2.138496e+02 | 8.117897e+01 |    Inf | unknown
 10.0s|     1 |     0 | 10030 |     - |   186M |   0 |  14k|9197 |9512 | 341 | 14 |  45 |   0 |-2.138268e+02 | 8.117897e+01 |    Inf | unknown
 10.3s|     1 |     0 | 10218 |     - |   188M |   0 |  14k|9194 |9529 | 358 | 15 |  45 |   0 |-2.137948e+02 | 8.117897e+01 |    Inf | unknown
 11.1s|     1 |     0 | 10445 |     - |   189M |   0 |  14k|9194 |9514 | 367 | 16 |  45 |   0 |-2.137630e+02 | 8.117897e+01 |    Inf | unknown
 11.6s|     1 |     0 | 10585 |     - |   190M |   0 |  14k|9194 |9525 | 378 | 17 |  45 |   0 |-2.137481e+02 | 8.117897e+01 |    Inf | unknown
 12.0s|     1 |     0 | 10713 |     - |   191M |   0 |  14k|9192 |9534 | 387 | 18 |  45 |   0 |-2.137380e+02 | 8.117897e+01 |    Inf | unknown
 12.4s|     1 |     0 | 11137 |     - |   192M |   0 |  14k|9190 |9593 | 446 | 19 |  45 |   0 |-2.134321e+02 | 8.117897e+01 |    Inf | unknown
 12.8s|     1 |     0 | 11431 |     - |   193M |   0 |  14k|9186 |9627 | 480 | 20 |  45 |   0 |-2.133658e+02 | 8.117897e+01 |    Inf | unknown
 13.2s|     1 |     0 | 11591 |     - |   193M |   0 |  14k|9181 |9647 | 500 | 21 |  45 |   0 |-2.133304e+02 | 8.117897e+01 |    Inf | unknown
 14.1s|     1 |     0 | 11719 |     - |   193M |   0 |  14k|9177 |9610 | 519 | 22 |  45 |   0 |-2.132882e+02 | 8.117897e+01 |    Inf | unknown
 14.4s|     1 |     0 | 11778 |     - |   194M |   0 |  14k|9176 |9622 | 531 | 23 |  45 |   0 |-2.132779e+02 | 8.117897e+01 |    Inf | unknown
 14.8s|     1 |     0 | 12098 |     - |   195M |   0 |  14k|9176 |9671 | 580 | 24 |  45 |   0 |-2.131364e+02 | 8.117897e+01 |    Inf | unknown
 15.2s|     1 |     0 | 12336 |     - |   195M |   0 |  14k|9175 |9704 | 613 | 25 |  45 |   0 |-2.130883e+02 | 8.117897e+01 |    Inf | unknown
 15.5s|     1 |     0 | 12459 |     - |   195M |   0 |  14k|9176 |9722 | 631 | 26 |  46 |   0 |-2.130694e+02 | 8.117897e+01 |    Inf | unknown
 15.9s|     1 |     0 | 12601 |     - |   195M |   0 |  14k|9176 |9742 | 651 | 27 |  46 |   0 |-2.130544e+02 | 8.117897e+01 |    Inf | unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 16.7s|     1 |     0 | 12774 |     - |   195M |   0 |  14k|9176 |9720 | 669 | 28 |  46 |   0 |-2.130286e+02 | 8.117897e+01 |    Inf | unknown
 17.1s|     1 |     0 | 12850 |     - |   195M |   0 |  14k|9175 |9730 | 679 | 29 |  46 |   0 |-2.130251e+02 | 8.117897e+01 |    Inf | unknown
 17.4s|     1 |     0 | 12920 |     - |   196M |   0 |  14k|9175 |9736 | 685 | 30 |  46 |   0 |-2.130217e+02 | 8.117897e+01 |    Inf | unknown
 17.7s|     1 |     0 | 13104 |     - |   197M |   0 |  14k|9175 |9767 | 716 | 31 |  46 |   0 |-2.129529e+02 | 8.117897e+01 |    Inf | unknown
 18.0s|     1 |     0 | 13265 |     - |   197M |   0 |  14k|9175 |9791 | 740 | 32 |  46 |   0 |-2.129372e+02 | 8.117897e+01 |    Inf | unknown
 18.3s|     1 |     0 | 13382 |     - |   197M |   0 |  14k|9175 |9805 | 754 | 33 |  46 |   0 |-2.129304e+02 | 8.117897e+01 |    Inf | unknown
 19.1s|     1 |     0 | 13461 |     - |   197M |   0 |  14k|9175 |9737 | 764 | 34 |  46 |   0 |-2.129284e+02 | 8.117897e+01 |    Inf | unknown
 19.5s|     1 |     0 | 13515 |     - |   198M |   0 |  14k|9175 |9748 | 775 | 35 |  46 |   0 |-2.129270e+02 | 8.117897e+01 |    Inf | unknown
 19.8s|     1 |     0 | 13568 |     - |   198M |   0 |  14k|9175 |9753 | 780 | 36 |  46 |   0 |-2.129259e+02 | 8.117897e+01 |    Inf | unknown
 20.0s|     1 |     0 | 13576 |     - |   198M |   0 |  14k|9175 |9754 | 781 | 37 |  46 |   0 |-2.129259e+02 | 8.117897e+01 |    Inf | unknown
 20.3s|     1 |     0 | 13682 |     - |   198M |   0 |  14k|9175 |9771 | 798 | 38 |  46 |   0 |-2.129148e+02 | 8.117897e+01 |    Inf | unknown
 20.6s|     1 |     0 | 13746 |     - |   198M |   0 |  14k|9175 |9782 | 809 | 39 |  46 |   0 |-2.129116e+02 | 8.117897e+01 |    Inf | unknown
 21.3s|     1 |     0 | 13785 |     - |   198M |   0 |  14k|9175 |9724 | 816 | 40 |  46 |   0 |-2.129103e+02 | 8.117897e+01 |    Inf | unknown
 21.7s|     1 |     0 | 13808 |     - |   198M |   0 |  14k|9175 |9729 | 821 | 41 |  46 |   0 |-2.129096e+02 | 8.117897e+01 |    Inf | unknown
d27.9s|     1 |     0 | 30331 |     - |farkasdi|   0 |  14k|9172 |9729 |   0 | 41 |  46 |   0 |-2.129096e+02 |-1.423864e+02 |  49.53%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
L87.6s|     1 |     0 | 37733 |     - |    rens|   0 |  14k|9172 |9729 | 821 | 41 |  96 |   0 |-2.129096e+02 |-1.498552e+02 |  42.08%| unknown
L88.3s|     1 |     0 | 37733 |     - |    alns|   0 |  14k|9172 |9729 | 821 | 41 |  96 |   0 |-2.129096e+02 |-1.525772e+02 |  39.54%| unknown
L90.3s|     1 |     0 | 37733 |     - |    alns|   0 |  14k|9172 |9729 | 821 | 41 |  96 |   0 |-2.129096e+02 |-1.562148e+02 |  36.29%| unknown
L90.8s|     1 |     0 | 37733 |     - |    alns|   0 |  14k|9172 |9729 | 821 | 41 |  96 |   0 |-2.129096e+02 |-1.602961e+02 |  32.82%| unknown
 90.8s|     1 |     0 | 37733 |     - |   206M |   0 |  14k|9172 |9729 | 821 | 41 |  96 |   0 |-2.129096e+02 |-1.602961e+02 |  32.82%| unknown
 91.1s|     1 |     0 | 37754 |     - |   206M |   0 |  14k|9172 |9732 | 824 | 42 |  96 |   0 |-2.129094e+02 |-1.602961e+02 |  32.82%| unknown
